,path,emotion
892,data/train-custom\03_02_01_02_kids-talking_neutral.wav,neutral
893,data/train-custom\04_01_01_01_dogs-sitting_neutral.wav,neutral
894,data/train-custom\04_01_01_01_kids-talking_neutral.wav,neutral
895,data/train-custom\04_01_01_02_dogs-sitting_neutral.wav,neutral
896,data/train-custom\04_01_01_02_kids-talking_neutral.wav,neutral
897,data/train-custom\04_02_01_01_dogs-sitting_neutral.wav,neutral
898,data/train-custom\04_02_01_01_kids-talking_neutral.wav,neutral
899,data/train-custom\04_02_01_02_dogs-sitting_neutral.wav,neutral
900,data/train-custom\04_02_01_02_kids-talking_neutral.wav,neutral
901,data/train-custom\05_01_01_01_dogs-sitting_neutral.wav,neutral
902,data/train-custom\05_01_01_01_kids-talking_neutral.wav,neutral
903,data/train-custom\05_01_01_02_dogs-sitting_neutral.wav,neutral
904,data/train-custom\05_01_01_02_kids-talking_neutral.wav,neutral
905,data/train-custom\05_02_01_01_dogs-sitting_neutral.wav,neutral
906,data/train-custom\05_02_01_01_kids-talking_neutral.wav,neutral
907,data/train-custom\05_02_01_02_dogs-sitting_neutral.wav,neutral
908,data/train-custom\05_02_01_02_kids-talking_neutral.wav,neutral
909,data/train-custom\06_01_01_01_dogs-sitting_neutral.wav,neutral
910,data/train-custom\06_01_01_01_kids-talking_neutral.wav,neutral
911,data/train-custom\06_01_01_02_dogs-sitting_neutral.wav,neutral
912,data/train-custom\06_01_01_02_kids-talking_neutral.wav,neutral
913,data/train-custom\06_02_01_01_dogs-sitting_neutral.wav,neutral
914,data/train-custom\06_02_01_01_kids-talking_neutral.wav,neutral
915,data/train-custom\06_02_01_02_dogs-sitting_neutral.wav,neutral
916,data/train-custom\06_02_01_02_kids-talking_neutral.wav,neutral
917,data/train-custom\07_01_01_01_dogs-sitting_neutral.wav,neutral
918,data/train-custom\07_01_01_01_kids-talking_neutral.wav,neutral
919,data/train-custom\07_01_01_02_dogs-sitting_neutral.wav,neutral
920,data/train-custom\07_01_01_02_kids-talking_neutral.wav,neutral
921,data/train-custom\07_02_01_01_dogs-sitting_neutral.wav,neutral
922,data/train-custom\07_02_01_01_kids-talking_neutral.wav,neutral
923,data/train-custom\07_02_01_02_dogs-sitting_neutral.wav,neutral
924,data/train-custom\07_02_01_02_kids-talking_neutral.wav,neutral
925,data/train-custom\08_01_01_01_dogs-sitting_neutral.wav,neutral
926,data/train-custom\08_01_01_01_kids-talking_neutral.wav,neutral
927,data/train-custom\08_01_01_02_dogs-sitting_neutral.wav,neutral
928,data/train-custom\08_01_01_02_kids-talking_neutral.wav,neutral
929,data/train-custom\08_02_01_01_dogs-sitting_neutral.wav,neutral
930,data/train-custom\08_02_01_01_kids-talking_neutral.wav,neutral
931,data/train-custom\08_02_01_02_dogs-sitting_neutral.wav,neutral
932,data/train-custom\08_02_01_02_kids-talking_neutral.wav,neutral
933,data/train-custom\09_01_01_01_dogs-sitting_neutral.wav,neutral
934,data/train-custom\09_01_01_01_kids-talking_neutral.wav,neutral
935,data/train-custom\09_01_01_02_dogs-sitting_neutral.wav,neutral
936,data/train-custom\09_01_01_02_kids-talking_neutral.wav,neutral
937,data/train-custom\09_02_01_01_dogs-sitting_neutral.wav,neutral
938,data/train-custom\09_02_01_01_kids-talking_neutral.wav,neutral
939,data/train-custom\09_02_01_02_dogs-sitting_neutral.wav,neutral
940,data/train-custom\09_02_01_02_kids-talking_neutral.wav,neutral
941,data/train-custom\10_01_01_01_dogs-sitting_neutral.wav,neutral
942,data/train-custom\10_01_01_01_kids-talking_neutral.wav,neutral
943,data/train-custom\10_01_01_02_dogs-sitting_neutral.wav,neutral
944,data/train-custom\10_01_01_02_kids-talking_neutral.wav,neutral
945,data/train-custom\10_02_01_01_dogs-sitting_neutral.wav,neutral
946,data/train-custom\10_02_01_01_kids-talking_neutral.wav,neutral
947,data/train-custom\10_02_01_02_dogs-sitting_neutral.wav,neutral
948,data/train-custom\10_02_01_02_kids-talking_neutral.wav,neutral
949,data/train-custom\11_01_01_01_dogs-sitting_neutral.wav,neutral
950,data/train-custom\11_01_01_01_kids-talking_neutral.wav,neutral
951,data/train-custom\11_01_01_02_dogs-sitting_neutral.wav,neutral
952,data/train-custom\11_01_01_02_kids-talking_neutral.wav,neutral
953,data/train-custom\11_02_01_01_dogs-sitting_neutral.wav,neutral
954,data/train-custom\11_02_01_01_kids-talking_neutral.wav,neutral
955,data/train-custom\11_02_01_02_dogs-sitting_neutral.wav,neutral
956,data/train-custom\11_02_01_02_kids-talking_neutral.wav,neutral
957,data/train-custom\12_01_01_01_dogs-sitting_neutral.wav,neutral
958,data/train-custom\12_01_01_01_kids-talking_neutral.wav,neutral
959,data/train-custom\12_01_01_02_dogs-sitting_neutral.wav,neutral
960,data/train-custom\12_01_01_02_kids-talking_neutral.wav,neutral
961,data/train-custom\12_02_01_01_dogs-sitting_neutral.wav,neutral
962,data/train-custom\12_02_01_01_kids-talking_neutral.wav,neutral
963,data/train-custom\12_02_01_02_dogs-sitting_neutral.wav,neutral
964,data/train-custom\12_02_01_02_kids-talking_neutral.wav,neutral
965,data/train-custom\13_01_01_01_dogs-sitting_neutral.wav,neutral
966,data/train-custom\13_01_01_01_kids-talking_neutral.wav,neutral
967,data/train-custom\13_01_01_02_dogs-sitting_neutral.wav,neutral
968,data/train-custom\13_01_01_02_kids-talking_neutral.wav,neutral
969,data/train-custom\13_02_01_01_dogs-sitting_neutral.wav,neutral
970,data/train-custom\13_02_01_01_kids-talking_neutral.wav,neutral
971,data/train-custom\13_02_01_02_dogs-sitting_neutral.wav,neutral
972,data/train-custom\13_02_01_02_kids-talking_neutral.wav,neutral
973,data/train-custom\14_02_01_01_dogs-sitting_neutral.wav,neutral
974,data/train-custom\14_02_01_01_kids-talking_neutral.wav,neutral
975,data/train-custom\14_02_01_02_dogs-sitting_neutral.wav,neutral
976,data/train-custom\14_02_01_02_kids-talking_neutral.wav,neutral
977,data/train-custom\15_02_01_01_dogs-sitting_neutral.wav,neutral
978,data/train-custom\15_02_01_01_kids-talking_neutral.wav,neutral
979,data/train-custom\15_02_01_02_dogs-sitting_neutral.wav,neutral
980,data/train-custom\15_02_01_02_kids-talking_neutral.wav,neutral
981,data/train-custom\16_02_01_01_dogs-sitting_neutral.wav,neutral
982,data/train-custom\16_02_01_01_kids-talking_neutral.wav,neutral
983,data/train-custom\16_02_01_02_dogs-sitting_neutral.wav,neutral
984,data/train-custom\16_02_01_02_kids-talking_neutral.wav,neutral
985,data/train-custom\18_01_01_01_dogs-sitting_neutral.wav,neutral
986,data/train-custom\18_01_01_01_kids-talking_neutral.wav,neutral
987,data/train-custom\18_01_01_02_dogs-sitting_neutral.wav,neutral
988,data/train-custom\18_01_01_02_kids-talking_neutral.wav,neutral
989,data/train-custom\19_01_01_01_dogs-sitting_neutral.wav,neutral
990,data/train-custom\19_01_01_01_kids-talking_neutral.wav,neutral
991,data/train-custom\19_01_01_02_dogs-sitting_neutral.wav,neutral
992,data/train-custom\19_01_01_02_kids-talking_neutral.wav,neutral
993,data/train-custom\19_02_01_01_dogs-sitting_neutral.wav,neutral
994,data/train-custom\19_02_01_01_kids-talking_neutral.wav,neutral
995,data/train-custom\19_02_01_02_dogs-sitting_neutral.wav,neutral
996,data/train-custom\19_02_01_02_kids-talking_neutral.wav,neutral
997,data/train-custom\20_01_01_01_dogs-sitting_neutral.wav,neutral
998,data/train-custom\20_01_01_01_kids-talking_neutral.wav,neutral
999,data/train-custom\20_01_01_02_dogs-sitting_neutral.wav,neutral
1000,data/train-custom\20_01_01_02_kids-talking_neutral.wav,neutral
1001,data/train-custom\21_01_01_01_dogs-sitting_neutral.wav,neutral
1002,data/train-custom\21_01_01_01_kids-talking_neutral.wav,neutral
1003,data/train-custom\21_01_01_02_dogs-sitting_neutral.wav,neutral
1004,data/train-custom\21_01_01_02_kids-talking_neutral.wav,neutral
1005,data/train-custom\22_01_01_01_dogs-sitting_neutral.wav,neutral
1006,data/train-custom\22_01_01_01_kids-talking_neutral.wav,neutral
1007,data/train-custom\22_01_01_02_dogs-sitting_neutral.wav,neutral
1008,data/train-custom\22_01_01_02_kids-talking_neutral.wav,neutral
1009,data/train-custom\23_01_01_01_dogs-sitting_neutral.wav,neutral
1010,data/train-custom\23_01_01_01_kids-talking_neutral.wav,neutral
1011,data/train-custom\23_01_01_02_dogs-sitting_neutral.wav,neutral
1012,data/train-custom\23_01_01_02_kids-talking_neutral.wav,neutral
1013,data/train-custom\24_01_01_01_dogs-sitting_neutral.wav,neutral
1014,data/train-custom\24_01_01_01_kids-talking_neutral.wav,neutral
1015,data/train-custom\24_01_01_02_dogs-sitting_neutral.wav,neutral
1016,data/train-custom\24_01_01_02_kids-talking_neutral.wav,neutral
1017,data/train-custom\24_02_01_01_dogs-sitting_neutral.wav,neutral
1018,data/train-custom\24_02_01_01_kids-talking_neutral.wav,neutral
1019,data/train-custom\24_02_01_02_dogs-sitting_neutral.wav,neutral
1020,data/train-custom\24_02_01_02_kids-talking_neutral.wav,neutral
1021,data/train-custom\25_01_01_01_fat_neutral.wav,neutral
1022,data/train-custom\25_01_01_01_fit_neutral.wav,neutral
1023,data/train-custom\25_01_01_01_five_neutral.wav,neutral
1024,data/train-custom\25_01_01_01_food_neutral.wav,neutral
1025,data/train-custom\25_01_01_01_gap_neutral.wav,neutral
1026,data/train-custom\25_01_01_01_gas_neutral.wav,neutral
1027,data/train-custom\25_01_01_01_gaze_neutral.wav,neutral
1028,data/train-custom\25_01_01_01_germ_neutral.wav,neutral
1029,data/train-custom\25_01_01_01_get_neutral.wav,neutral
1030,data/train-custom\25_01_01_01_gin_neutral.wav,neutral
1031,data/train-custom\25_01_01_01_goal_neutral.wav,neutral
1032,data/train-custom\25_01_01_01_good_neutral.wav,neutral
1033,data/train-custom\25_01_01_01_goose_neutral.wav,neutral
1034,data/train-custom\25_01_01_01_gun_neutral.wav,neutral
1035,data/train-custom\25_01_01_01_half_neutral.wav,neutral
1036,data/train-custom\25_01_01_01_hall_neutral.wav,neutral
1037,data/train-custom\25_01_01_01_hash_neutral.wav,neutral
1038,data/train-custom\25_01_01_01_hate_neutral.wav,neutral
1039,data/train-custom\25_01_01_01_have_neutral.wav,neutral
1040,data/train-custom\25_01_01_01_haze_neutral.wav,neutral
1041,data/train-custom\25_01_01_01_hire_neutral.wav,neutral
1042,data/train-custom\25_01_01_01_hit_neutral.wav,neutral
1043,data/train-custom\25_01_01_01_hole_neutral.wav,neutral
1044,data/train-custom\25_01_01_01_home_neutral.wav,neutral
1045,data/train-custom\25_01_01_01_hurl_neutral.wav,neutral
1046,data/train-custom\25_01_01_01_hush_neutral.wav,neutral
1047,data/train-custom\25_01_01_01_jail_neutral.wav,neutral
1048,data/train-custom\25_01_01_01_jar_neutral.wav,neutral
1049,data/train-custom\25_01_01_01_join_neutral.wav,neutral
1050,data/train-custom\25_01_01_01_judge_neutral.wav,neutral
1051,data/train-custom\25_01_01_01_jug_neutral.wav,neutral
1052,data/train-custom\25_01_01_01_juice_neutral.wav,neutral
1053,data/train-custom\25_01_01_01_keen_neutral.wav,neutral
1054,data/train-custom\25_01_01_01_keep_neutral.wav,neutral
1055,data/train-custom\25_01_01_01_keg_neutral.wav,neutral
1056,data/train-custom\25_01_01_01_kick_neutral.wav,neutral
1057,data/train-custom\25_01_01_01_kill_neutral.wav,neutral
1058,data/train-custom\25_01_01_01_king_neutral.wav,neutral
1059,data/train-custom\25_01_01_01_kite_neutral.wav,neutral
1060,data/train-custom\25_01_01_01_knock_neutral.wav,neutral
1061,data/train-custom\25_01_01_01_late_neutral.wav,neutral
1062,data/train-custom\25_01_01_01_laud_neutral.wav,neutral
1063,data/train-custom\25_01_01_01_lean_neutral.wav,neutral
1064,data/train-custom\25_01_01_01_learn_neutral.wav,neutral
1065,data/train-custom\25_01_01_01_lease_neutral.wav,neutral
1066,data/train-custom\25_01_01_01_lid_neutral.wav,neutral
1067,data/train-custom\25_01_01_01_life_neutral.wav,neutral
1068,data/train-custom\25_01_01_01_limb_neutral.wav,neutral
1069,data/train-custom\25_01_01_01_live_neutral.wav,neutral
1070,data/train-custom\25_01_01_01_loaf_neutral.wav,neutral
1071,data/train-custom\25_01_01_01_long_neutral.wav,neutral
1072,data/train-custom\25_01_01_01_lore_neutral.wav,neutral
1073,data/train-custom\25_01_01_01_lose_neutral.wav,neutral
1074,data/train-custom\25_01_01_01_lot_neutral.wav,neutral
1075,data/train-custom\25_01_01_01_love_neutral.wav,neutral
1076,data/train-custom\25_01_01_01_luck_neutral.wav,neutral
1077,data/train-custom\25_01_01_01_make_neutral.wav,neutral
1078,data/train-custom\25_01_01_01_match_neutral.wav,neutral
1079,data/train-custom\25_01_01_01_merge_neutral.wav,neutral
1080,data/train-custom\25_01_01_01_mess_neutral.wav,neutral
1081,data/train-custom\25_01_01_01_met_neutral.wav,neutral
1082,data/train-custom\25_01_01_01_mill_neutral.wav,neutral
1083,data/train-custom\25_01_01_01_mob_neutral.wav,neutral
1084,data/train-custom\25_01_01_01_mode_neutral.wav,neutral
1085,data/train-custom\25_01_01_01_mood_neutral.wav,neutral
1086,data/train-custom\25_01_01_01_moon_neutral.wav,neutral
1087,data/train-custom\25_01_01_01_mop_neutral.wav,neutral
1088,data/train-custom\25_01_01_01_mouse_neutral.wav,neutral
1089,data/train-custom\25_01_01_01_nag_neutral.wav,neutral
1090,data/train-custom\25_01_01_01_name_neutral.wav,neutral
1091,data/train-custom\25_01_01_01_near_neutral.wav,neutral
1092,data/train-custom\25_01_01_01_neat_neutral.wav,neutral
1093,data/train-custom\25_01_01_01_nice_neutral.wav,neutral
1094,data/train-custom\25_01_01_01_note_neutral.wav,neutral
1095,data/train-custom\25_01_01_01_numb_neutral.wav,neutral
1096,data/train-custom\25_01_01_01_pad_neutral.wav,neutral
1097,data/train-custom\25_01_01_01_page_neutral.wav,neutral
1098,data/train-custom\25_01_01_01_pain_neutral.wav,neutral
1099,data/train-custom\25_01_01_01_pass_neutral.wav,neutral
1100,data/train-custom\25_01_01_01_pearl_neutral.wav,neutral
1101,data/train-custom\25_01_01_01_peg_neutral.wav,neutral
1102,data/train-custom\25_01_01_01_perch_neutral.wav,neutral
1103,data/train-custom\25_01_01_01_phone_neutral.wav,neutral
1104,data/train-custom\25_01_01_01_pick_neutral.wav,neutral
1105,data/train-custom\25_01_01_01_pike_neutral.wav,neutral
1106,data/train-custom\25_01_01_01_pole_neutral.wav,neutral
1107,data/train-custom\25_01_01_01_pool_neutral.wav,neutral
1108,data/train-custom\25_01_01_01_puff_neutral.wav,neutral
1109,data/train-custom\25_01_01_01_rag_neutral.wav,neutral
1110,data/train-custom\25_01_01_01_raid_neutral.wav,neutral
1111,data/train-custom\25_01_01_01_rain_neutral.wav,neutral
1112,data/train-custom\25_01_01_01_raise_neutral.wav,neutral
1113,data/train-custom\25_01_01_01_rat_neutral.wav,neutral
1114,data/train-custom\25_01_01_01_reach_neutral.wav,neutral
1115,data/train-custom\25_01_01_01_read_neutral.wav,neutral
1116,data/train-custom\25_01_01_01_red_neutral.wav,neutral
1117,data/train-custom\25_01_01_01_ring_neutral.wav,neutral
1118,data/train-custom\25_01_01_01_ripe_neutral.wav,neutral
1119,data/train-custom\25_01_01_01_road_neutral.wav,neutral
1120,data/train-custom\25_01_01_01_room_neutral.wav,neutral
1121,data/train-custom\25_01_01_01_rose_neutral.wav,neutral
1122,data/train-custom\25_01_01_01_rot_neutral.wav,neutral
1123,data/train-custom\25_01_01_01_rough_neutral.wav,neutral
1124,data/train-custom\25_01_01_01_rush_neutral.wav,neutral
1125,data/train-custom\25_01_01_01_said_neutral.wav,neutral
1126,data/train-custom\25_01_01_01_sail_neutral.wav,neutral
1127,data/train-custom\25_01_01_01_search_neutral.wav,neutral
1128,data/train-custom\25_01_01_01_seize_neutral.wav,neutral
1129,data/train-custom\25_01_01_01_sell_neutral.wav,neutral
1130,data/train-custom\25_01_01_01_shack_neutral.wav,neutral
1131,data/train-custom\25_01_01_01_shall_neutral.wav,neutral
1132,data/train-custom\25_01_01_01_shawl_neutral.wav,neutral
1133,data/train-custom\25_01_01_01_sheep_neutral.wav,neutral
1134,data/train-custom\25_01_01_01_shirt_neutral.wav,neutral
1135,data/train-custom\25_01_01_01_should_neutral.wav,neutral
1136,data/train-custom\25_01_01_01_shout_neutral.wav,neutral
1137,data/train-custom\25_01_01_01_size_neutral.wav,neutral
1138,data/train-custom\25_01_01_01_soap_neutral.wav,neutral
1139,data/train-custom\25_01_01_01_soup_neutral.wav,neutral
1140,data/train-custom\25_01_01_01_sour_neutral.wav,neutral
1141,data/train-custom\25_01_01_01_south_neutral.wav,neutral
1142,data/train-custom\25_01_01_01_sub_neutral.wav,neutral
1143,data/train-custom\25_01_01_01_such_neutral.wav,neutral
1144,data/train-custom\25_01_01_01_sure_neutral.wav,neutral
1145,data/train-custom\25_01_01_01_take_neutral.wav,neutral
1146,data/train-custom\25_01_01_01_talk_neutral.wav,neutral
1147,data/train-custom\25_01_01_01_tape_neutral.wav,neutral
1148,data/train-custom\25_01_01_01_team_neutral.wav,neutral
1149,data/train-custom\25_01_01_01_tell_neutral.wav,neutral
1150,data/train-custom\25_01_01_01_thin_neutral.wav,neutral
1151,data/train-custom\25_01_01_01_third_neutral.wav,neutral
1152,data/train-custom\25_01_01_01_thought_neutral.wav,neutral
1153,data/train-custom\25_01_01_01_thumb_neutral.wav,neutral
1154,data/train-custom\25_01_01_01_time_neutral.wav,neutral
1155,data/train-custom\25_01_01_01_tip_neutral.wav,neutral
1156,data/train-custom\25_01_01_01_tire_neutral.wav,neutral
1157,data/train-custom\25_01_01_01_ton_neutral.wav,neutral
1158,data/train-custom\25_01_01_01_tool_neutral.wav,neutral
1159,data/train-custom\25_01_01_01_tough_neutral.wav,neutral
1160,data/train-custom\25_01_01_01_turn_neutral.wav,neutral
1161,data/train-custom\25_01_01_01_vine_neutral.wav,neutral
1162,data/train-custom\25_01_01_01_voice_neutral.wav,neutral
1163,data/train-custom\25_01_01_01_void_neutral.wav,neutral
1164,data/train-custom\25_01_01_01_vote_neutral.wav,neutral
1165,data/train-custom\25_01_01_01_wag_neutral.wav,neutral
1166,data/train-custom\25_01_01_01_walk_neutral.wav,neutral
1167,data/train-custom\25_01_01_01_wash_neutral.wav,neutral
1168,data/train-custom\25_01_01_01_week_neutral.wav,neutral
1169,data/train-custom\25_01_01_01_wheat_neutral.wav,neutral
1170,data/train-custom\25_01_01_01_when_neutral.wav,neutral
1171,data/train-custom\25_01_01_01_which_neutral.wav,neutral
1172,data/train-custom\25_01_01_01_whip_neutral.wav,neutral
1173,data/train-custom\25_01_01_01_white_neutral.wav,neutral
1174,data/train-custom\25_01_01_01_wife_neutral.wav,neutral
1175,data/train-custom\25_01_01_01_wire_neutral.wav,neutral
1176,data/train-custom\25_01_01_01_witch_neutral.wav,neutral
1177,data/train-custom\25_01_01_01_yearn_neutral.wav,neutral
1178,data/train-custom\25_01_01_01_yes_neutral.wav,neutral
1179,data/train-custom\25_01_01_01_young_neutral.wav,neutral
1180,data/train-custom\25_01_01_01_youth_neutral.wav,neutral
1181,data/train-custom\26_01_01_01_back_neutral.wav,neutral
1182,data/train-custom\26_01_01_01_bar_neutral.wav,neutral
1183,data/train-custom\26_01_01_01_base_neutral.wav,neutral
1184,data/train-custom\26_01_01_01_bath_neutral.wav,neutral
1185,data/train-custom\26_01_01_01_bean_neutral.wav,neutral
1186,data/train-custom\26_01_01_01_beg_neutral.wav,neutral
1187,data/train-custom\26_01_01_01_bite_neutral.wav,neutral
1188,data/train-custom\26_01_01_01_boat_neutral.wav,neutral
1189,data/train-custom\26_01_01_01_bone_neutral.wav,neutral
1190,data/train-custom\26_01_01_01_book_neutral.wav,neutral
1191,data/train-custom\26_01_01_01_bought_neutral.wav,neutral
1192,data/train-custom\26_01_01_01_burn_neutral.wav,neutral
1193,data/train-custom\26_01_01_01_cab_neutral.wav,neutral
1194,data/train-custom\26_01_01_01_calm_neutral.wav,neutral
1195,data/train-custom\26_01_01_01_came_neutral.wav,neutral
1196,data/train-custom\26_01_01_01_cause_neutral.wav,neutral
1197,data/train-custom\26_01_01_01_chain_neutral.wav,neutral
1198,data/train-custom\26_01_01_01_chair_neutral.wav,neutral
1199,data/train-custom\26_01_01_01_chalk_neutral.wav,neutral
1200,data/train-custom\26_01_01_01_chat_neutral.wav,neutral
1201,data/train-custom\26_01_01_01_check_neutral.wav,neutral
1202,data/train-custom\26_01_01_01_cheek_neutral.wav,neutral
1203,data/train-custom\26_01_01_01_chief_neutral.wav,neutral
1204,data/train-custom\26_01_01_01_choice_neutral.wav,neutral
1205,data/train-custom\26_01_01_01_cool_neutral.wav,neutral
1206,data/train-custom\26_01_01_01_dab_neutral.wav,neutral
1207,data/train-custom\26_01_01_01_date_neutral.wav,neutral
1208,data/train-custom\26_01_01_01_dead_neutral.wav,neutral
1209,data/train-custom\26_01_01_01_death_neutral.wav,neutral
1210,data/train-custom\26_01_01_01_deep_neutral.wav,neutral
1211,data/train-custom\26_01_01_01_dime_neutral.wav,neutral
1212,data/train-custom\26_01_01_01_dip_neutral.wav,neutral
1213,data/train-custom\26_01_01_01_ditch_neutral.wav,neutral
1214,data/train-custom\26_01_01_01_dodge_neutral.wav,neutral
1215,data/train-custom\26_01_01_01_dog_neutral.wav,neutral
1216,data/train-custom\26_01_01_01_doll_neutral.wav,neutral
1217,data/train-custom\26_01_01_01_door_neutral.wav,neutral
1218,data/train-custom\26_01_01_01_fail_neutral.wav,neutral
1219,data/train-custom\26_01_01_01_fall_neutral.wav,neutral
1220,data/train-custom\26_01_01_01_far_neutral.wav,neutral
1221,data/train-custom\26_01_01_01_fat_neutral.wav,neutral
1222,data/train-custom\26_01_01_01_fit_neutral.wav,neutral
1223,data/train-custom\26_01_01_01_five_neutral.wav,neutral
1224,data/train-custom\26_01_01_01_food_neutral.wav,neutral
1225,data/train-custom\26_01_01_01_gap_neutral.wav,neutral
1226,data/train-custom\26_01_01_01_gas_neutral.wav,neutral
1227,data/train-custom\26_01_01_01_gaze_neutral.wav,neutral
1228,data/train-custom\26_01_01_01_germ_neutral.wav,neutral
1229,data/train-custom\26_01_01_01_get_neutral.wav,neutral
1230,data/train-custom\26_01_01_01_gin_neutral.wav,neutral
1231,data/train-custom\26_01_01_01_goal_neutral.wav,neutral
1232,data/train-custom\26_01_01_01_good_neutral.wav,neutral
1233,data/train-custom\26_01_01_01_goose_neutral.wav,neutral
1234,data/train-custom\26_01_01_01_gun_neutral.wav,neutral
1235,data/train-custom\26_01_01_01_half_neutral.wav,neutral
1236,data/train-custom\26_01_01_01_hall_neutral.wav,neutral
1237,data/train-custom\26_01_01_01_hash_neutral.wav,neutral
1238,data/train-custom\26_01_01_01_hate_neutral.wav,neutral
1239,data/train-custom\26_01_01_01_have_neutral.wav,neutral
1240,data/train-custom\26_01_01_01_haze_neutral.wav,neutral
1241,data/train-custom\26_01_01_01_hire_neutral.wav,neutral
1242,data/train-custom\26_01_01_01_hit_neutral.wav,neutral
1243,data/train-custom\26_01_01_01_hole_neutral.wav,neutral
1244,data/train-custom\26_01_01_01_home_neutral.wav,neutral
1245,data/train-custom\26_01_01_01_hurl_neutral.wav,neutral
1246,data/train-custom\26_01_01_01_hush_neutral.wav,neutral
1247,data/train-custom\26_01_01_01_jail_neutral.wav,neutral
1248,data/train-custom\26_01_01_01_keep_neutral.wav,neutral
1249,data/train-custom\26_01_01_01_keg_neutral.wav,neutral
1250,data/train-custom\26_01_01_01_kick_neutral.wav,neutral
1251,data/train-custom\26_01_01_01_kill_neutral.wav,neutral
1252,data/train-custom\26_01_01_01_king_neutral.wav,neutral
1253,data/train-custom\26_01_01_01_kite_neutral.wav,neutral
1254,data/train-custom\26_01_01_01_knock_neutral.wav,neutral
1255,data/train-custom\26_01_01_01_late_neutral.wav,neutral
1256,data/train-custom\26_01_01_01_laud_neutral.wav,neutral
1257,data/train-custom\26_01_01_01_lean_neutral.wav,neutral
1258,data/train-custom\26_01_01_01_learn_neutral.wav,neutral
1259,data/train-custom\26_01_01_01_lease_neutral.wav,neutral
1260,data/train-custom\26_01_01_01_lid_neutral.wav,neutral
1261,data/train-custom\26_01_01_01_life_neutral.wav,neutral
1262,data/train-custom\26_01_01_01_limb_neutral.wav,neutral
1263,data/train-custom\26_01_01_01_live_neutral.wav,neutral
1264,data/train-custom\26_01_01_01_loaf_neutral.wav,neutral
1265,data/train-custom\26_01_01_01_long_neutral.wav,neutral
1266,data/train-custom\26_01_01_01_lore_neutral.wav,neutral
1267,data/train-custom\26_01_01_01_lose_neutral.wav,neutral
1268,data/train-custom\26_01_01_01_lot_neutral.wav,neutral
1269,data/train-custom\26_01_01_01_love_neutral.wav,neutral
1270,data/train-custom\26_01_01_01_luck_neutral.wav,neutral
1271,data/train-custom\26_01_01_01_make_neutral.wav,neutral
1272,data/train-custom\26_01_01_01_match_neutral.wav,neutral
1273,data/train-custom\26_01_01_01_merge_neutral.wav,neutral
1274,data/train-custom\26_01_01_01_mess_neutral.wav,neutral
1275,data/train-custom\26_01_01_01_met_neutral.wav,neutral
1276,data/train-custom\26_01_01_01_mill_neutral.wav,neutral
1277,data/train-custom\26_01_01_01_mob_neutral.wav,neutral
1278,data/train-custom\26_01_01_01_mode_neutral.wav,neutral
1279,data/train-custom\26_01_01_01_mood_neutral.wav,neutral
1280,data/train-custom\26_01_01_01_moon_neutral.wav,neutral
1281,data/train-custom\26_01_01_01_mop_neutral.wav,neutral
1282,data/train-custom\26_01_01_01_mouse_neutral.wav,neutral
1283,data/train-custom\26_01_01_01_nag_neutral.wav,neutral
1284,data/train-custom\26_01_01_01_name_neutral.wav,neutral
1285,data/train-custom\26_01_01_01_near_neutral.wav,neutral
1286,data/train-custom\26_01_01_01_neat_neutral.wav,neutral
1287,data/train-custom\26_01_01_01_nice_neutral.wav,neutral
1288,data/train-custom\26_01_01_01_note_neutral.wav,neutral
1289,data/train-custom\26_01_01_01_numb_neutral.wav,neutral
1290,data/train-custom\26_01_01_01_pad_neutral.wav,neutral
1291,data/train-custom\26_01_01_01_page_neutral.wav,neutral
1292,data/train-custom\26_01_01_01_pain_neutral.wav,neutral
1293,data/train-custom\26_01_01_01_pass_neutral.wav,neutral
1294,data/train-custom\26_01_01_01_pearl_neutral.wav,neutral
1295,data/train-custom\26_01_01_01_peg_neutral.wav,neutral
1296,data/train-custom\26_01_01_01_perch_neutral.wav,neutral
1297,data/train-custom\26_01_01_01_phone_neutral.wav,neutral
1298,data/train-custom\26_01_01_01_pick_neutral.wav,neutral
1299,data/train-custom\26_01_01_01_pike_neutral.wav,neutral
1300,data/train-custom\26_01_01_01_pole_neutral.wav,neutral
1301,data/train-custom\26_01_01_01_pool_neutral.wav,neutral
1302,data/train-custom\26_01_01_01_puff_neutral.wav,neutral
1303,data/train-custom\26_01_01_01_rag_neutral.wav,neutral
1304,data/train-custom\26_01_01_01_raid_neutral.wav,neutral
1305,data/train-custom\26_01_01_01_rain_neutral.wav,neutral
1306,data/train-custom\26_01_01_01_raise_neutral.wav,neutral
1307,data/train-custom\26_01_01_01_rat_neutral.wav,neutral
1308,data/train-custom\26_01_01_01_reach_neutral.wav,neutral
1309,data/train-custom\26_01_01_01_read_neutral.wav,neutral
1310,data/train-custom\26_01_01_01_red_neutral.wav,neutral
1311,data/train-custom\26_01_01_01_ring_neutral.wav,neutral
1312,data/train-custom\26_01_01_01_ripe_neutral.wav,neutral
1313,data/train-custom\26_01_01_01_road_neutral.wav,neutral
1314,data/train-custom\26_01_01_01_room_neutral.wav,neutral
1315,data/train-custom\26_01_01_01_rose_neutral.wav,neutral
1316,data/train-custom\26_01_01_01_rot_neutral.wav,neutral
1317,data/train-custom\26_01_01_01_rough_neutral.wav,neutral
